route_id,route_short_name,service_id,trip_id,trip_headsign,direction_id,trip_direction_name,block_id,shape_id,shape_code,trip_type,trip_sort,trip_short_name,block_transfer_id,wheelchair_accessible,bikes_allowed
10677,C,109_WKD,1181507,U.W. HOSPITAL,1,Westbound,207584,64054,CsO,,36180,,,1,1
10677,C,109_WKD,1181520,U.W. HOSPITAL,1,Westbound,207590,64054,CsO,,37080,,,1,1
10677,C,109_WKD,1181470,U.W. HOSPITAL,1,Westbound,207585,64054,CsO,,37980,,,1,1
10677,C,109_WKD,1181487,U.W. HOSPITAL,1,Westbound,207587,64055,CbO,,38760,,,1,1
10677,C,109_WKD,1181508,U.W. HOSPITAL,1,Westbound,207582,64054,CsO,,39780,,,1,1
10677,C,109_WKD,1181521,U.W. HOSPITAL,1,Westbound,207589,64054,CsO,,40680,,,1,1
10677,C,109_WKD,1181471,U.W. HOSPITAL,1,Westbound,207583,64054,CsO,,41580,,,1,1
10677,C,109_WKD,1181488,U.W. HOSPITAL,1,Westbound,207586,64055,CbO,,42360,,,1,1
10677,C,109_WKD,1181509,U.W. HOSPITAL,1,Westbound,207588,64054,CsO,,43380,,,1,1
10677,C,109_WKD,1181522,U.W. HOSPITAL,1,Westbound,207584,64054,CsO,,44280,,,1,1
10677,C,109_WKD,1181472,U.W. HOSPITAL,1,Westbound,207590,64054,CsO,,45180,,,1,1
10677,C,109_WKD,1181489,U.W. HOSPITAL,1,Westbound,207585,64055,CbO,,45960,,,1,1
10677,C,109_WKD,1181510,U.W. HOSPITAL,1,Westbound,207587,64054,CsO,,46980,,,1,1
10677,C,109_WKD,1181523,U.W. HOSPITAL,1,Westbound,207582,64054,CsO,,47880,,,1,1
10677,C,109_WKD,1181473,U.W. HOSPITAL,1,Westbound,207589,64054,CsO,,48780,,,1,1
10677,C,109_WKD,1181490,U.W. HOSPITAL,1,Westbound,207583,64055,CbO,,49500,,,1,1
10677,C,109_WKD,1181511,U.W. HOSPITAL,1,Westbound,207586,64054,CsO,,50520,,,1,1
10677,C,109_WKD,1181524,U.W. HOSPITAL,1,Westbound,207588,64054,CsO,,51420,,,1,1
10677,C,109_WKD,1181474,U.W. HOSPITAL,1,Westbound,207584,64054,CsO,,52320,,,1,1
10677,C,109_WKD,1181491,U.W. HOSPITAL,1,Westbound,207590,64055,CbO,,53100,,,1,1
10677,C,109_WKD,1181512,U.W. HOSPITAL,1,Westbound,207585,64054,CsO,,54120,,,1,1
10677,C,109_WKD,1181525,U.W. HOSPITAL,1,Westbound,207587,64054,CsO,,55020,,,1,1
10677,C,109_WKD,1181475,U.W. HOSPITAL,1,Westbound,207582,64054,CsO,,55920,,,1,1
10677,C,109_WKD,1181492,U.W. HOSPITAL,1,Westbound,207589,64055,CbO,,56700,,,1,1
10677,C,109_WKD,1181513,U.W. HOSPITAL,1,Westbound,207583,64054,CsO,,57720,,,1,1
10677,C,109_WKD,1181526,U.W. HOSPITAL,1,Westbound,207586,64054,CsO,,58620,,,1,1
10677,C,109_WKD,1181476,U.W. HOSPITAL,1,Westbound,207588,64054,CsO,,59520,,,1,1
10677,C,109_WKD,1181493,U.W. HOSPITAL,1,Westbound,207584,64055,CbO,,60300,,,1,1
10677,C,109_WKD,1181514,U.W. HOSPITAL,1,Westbound,207590,64054,CsO,,61380,,,1,1
10677,C,109_WKD,1181527,U.W. HOSPITAL,1,Westbound,207585,64054,CsO,,62340,,,1,1
10677,C,109_WKD,1181477,U.W. HOSPITAL,1,Westbound,207587,64054,CsO,,63240,,,1,1
10677,C,109_WKD,1181494,U.W. HOSPITAL,1,Westbound,207582,64055,CbO,,64020,,,1,1
10677,C,109_WKD,1181515,U.W. HOSPITAL,1,Westbound,207589,64054,CsO,,65040,,,1,1
10677,C,109_WKD,1181528,U.W. HOSPITAL,1,Westbound,207583,64054,CsO,,66000,,,1,1
10677,C,109_WKD,1184680,U.W. HOSPITAL,1,Westbound,207586,64054,CsO,,66960,,,1,1
10677,C,109_WKD,1181495,U.W. HOSPITAL,1,Westbound,207588,64055,CbO,,67740,,,1,1
10677,C,109_WKD,1181478,U.W. HOSPITAL,1,Westbound,207584,64061,CsOh,,68760,,207584,1,1
10677,C,109_WKD,1181496,U.W. HOSPITAL,1,Westbound,207587,64058,CbOh,,70440,,207587,1,1
10677,C,109_WKD,1181479,U.W. HOSPITAL,1,Westbound,207582,64061,CsOh,,72360,,207582,1,1
10677,C,109_WKD,1181497,U.W. HOSPITAL,1,Westbound,207586,64058,CbOh,,74040,,207586,1,1
10677,C,109_WKD,1181480,U.W. HOSPITAL,1,Westbound,207592,64061,CsOh,,76020,,207592,1,1
10677,C,109_WKD,1181498,U.W. HOSPITAL,1,Westbound,207591,64058,CbOh,,77700,,207591,1,1
10677,C,109_WKD,1181481,U.W. HOSPITAL,1,Westbound,207584,64061,CsOh,,79620,,207584,1,1
10677,C,109_WKD,1181499,U.W. HOSPITAL,1,Westbound,207587,64058,CbOh,,81360,,207587,1,1
10677,C,109_WKD,1181501,U.W. HOSPITAL,1,Westbound,207582,64061,CsOh,,83280,,207582,1,1
10677,C,109_WKD,1181502,INGERSOLL,1,Westbound,207586,64056,CbI,,84960,,,1,1
10678,D,109_WKD,1181811,2-AIRPORT,0,Eastbound,207626,64064,DpA,D2,17700,,207626,1,1
10678,D,109_WKD,1181871,1-SPRECHER,0,Eastbound,207620,64062,DjS,D1,18060,,207620,1,1
10678,D,109_WKD,1181828,2-AIRPORT,0,Eastbound,207625,64063,DmA,D2,19560,,207625,1,1
10678,D,109_WKD,1181874,1-SPRECHER,0,Eastbound,207618,64062,DjS,D1,20760,,207618,1,1
10678,D,109_WKD,1181875,2-AIRPORT,0,Eastbound,207592,64063,DmA,D2,21360,,207592,1,1
10678,D,109_WKD,1181812,1-SPRECHER,0,Eastbound,207585,64062,DjS,D1,22440,,207585,1,1
10678,D,109_WKD,1181829,2-AIRPORT,0,Eastbound,207619,64063,DmA,D2,22800,,207619,1,1
10678,D,109_WKD,1181813,1-SPRECHER,0,Eastbound,207628,64062,DjS,D1,24060,,207628,1,1
10678,D,109_WKD,1181848,2-AIRPORT,0,Eastbound,207626,64063,DmA,D2,24600,,207626,1,1
10678,D,109_WKD,1181847,1-SPRECHER,0,Eastbound,207624,64062,DjS,D1,25860,,207624,1,1
10678,D,109_WKD,1181830,2-AIRPORT,0,Eastbound,207621,64063,DmA,D2,26400,,207621,1,1
10678,D,109_WKD,1181814,1-SPRECHER,0,Eastbound,207589,64062,DjS,D1,27660,,207589,1,1
10678,D,109_WKD,1181850,2-AIRPORT,0,Eastbound,207625,64063,DmA,D2,28200,,207625,1,1
10678,D,109_WKD,1181849,1-SPRECHER,0,Eastbound,207622,64062,DjS,D1,29400,,207622,1,1
10678,D,109_WKD,1181831,2-AIRPORT,0,Eastbound,207627,64063,DmA,D2,30000,,207627,1,1
10678,D,109_WKD,1181815,1-SPRECHER,0,Eastbound,207618,64062,DjS,D1,31200,,207618,1,1
10678,D,109_WKD,1181852,2-AIRPORT,0,Eastbound,207619,64063,DmA,D2,31800,,207619,1,1
10678,D,109_WKD,1181851,1-SPRECHER,0,Eastbound,207585,64062,DjS,D1,33000,,207585,1,1
10678,D,109_WKD,1181832,2-AIRPORT,0,Eastbound,207626,64063,DmA,D2,33780,,207626,1,1
10678,D,109_WKD,1181816,1-SPRECHER,0,Eastbound,207628,64062,DjS,D1,34920,,207628,1,1
10678,D,109_WKD,1181854,2-AIRPORT,0,Eastbound,207621,64063,DmA,D2,35580,,207621,1,1
10678,D,109_WKD,1181853,1-SPRECHER,0,Eastbound,207624,64062,DjS,D1,36720,,207624,1,1
10678,D,109_WKD,1181833,2-AIRPORT,0,Eastbound,207625,64063,DmA,D2,37380,,207625,1,1
10678,D,109_WKD,1181817,1-SPRECHER,0,Eastbound,207593,64062,DjS,D1,38520,,207593,1,1
10678,D,109_WKD,1181856,2-AIRPORT,0,Eastbound,207627,64063,DmA,D2,39180,,207627,1,1
10678,D,109_WKD,1181855,1-SPRECHER,0,Eastbound,207622,64062,DjS,D1,40320,,207622,1,1
10678,D,109_WKD,1181834,2-AIRPORT,0,Eastbound,207619,64063,DmA,D2,40980,,207619,1,1
10678,D,109_WKD,1181818,1-SPRECHER,0,Eastbound,207618,64062,DjS,D1,42120,,207618,1,1
10678,D,109_WKD,1181857,2-AIRPORT,0,Eastbound,207626,64063,DmA,D2,42780,,207626,1,1
10678,D,109_WKD,1181858,1-SPRECHER,0,Eastbound,207591,64062,DjS,D1,43920,,207591,1,1
10678,D,109_WKD,1181835,2-AIRPORT,0,Eastbound,207621,64063,DmA,D2,44580,,207621,1,1
10678,D,109_WKD,1181819,1-SPRECHER,0,Eastbound,207628,64062,DjS,D1,45720,,207628,1,1
10678,D,109_WKD,1181836,2-AIRPORT,0,Eastbound,207630,64063,DmA,D2,46380,,207630,1,1
10678,D,109_WKD,1181859,1-SPRECHER,0,Eastbound,207624,64062,DjS,D1,47520,,207624,1,1
10678,D,109_WKD,1181860,2-AIRPORT,0,Eastbound,207625,64063,DmA,D2,48180,,207625,1,1
10678,D,109_WKD,1181820,1-SPRECHER,0,Eastbound,207593,64062,DjS,D1,49260,,207593,1,1
10678,D,109_WKD,1181837,2-AIRPORT,0,Eastbound,207627,64063,DmA,D2,49860,,207627,1,1
10678,D,109_WKD,1181861,1-SPRECHER,0,Eastbound,207622,64062,DjS,D1,51060,,207622,1,1
10678,D,109_WKD,1181862,2-AIRPORT,0,Eastbound,207619,64063,DmA,D2,51660,,207619,1,1
10678,D,109_WKD,1181821,1-SPRECHER,0,Eastbound,207618,64062,DjS,D1,52860,,207618,1,1
10678,D,109_WKD,1181838,2-AIRPORT,0,Eastbound,207626,64063,DmA,D2,53460,,207626,1,1
10678,D,109_WKD,1181863,1-SPRECHER,0,Eastbound,207591,64062,DjS,D1,54600,,207591,1,1
10678,D,109_WKD,1181864,2-AIRPORT,0,Eastbound,207621,64063,DmA,D2,55200,,207621,1,1
10678,D,109_WKD,1181822,1-SPRECHER,0,Eastbound,207628,64062,DjS,D1,56340,,207628,1,1
10678,D,109_WKD,1181839,2-AIRPORT,0,Eastbound,207630,64063,DmA,D2,57000,,207630,1,1
10678,D,109_WKD,1181865,1-SPRECHER,0,Eastbound,207624,64062,DjS,D1,58140,,207624,1,1
10678,D,109_WKD,1181866,2-AIRPORT,0,Eastbound,207623,64063,DmA,D2,58800,,207623,1,1
10678,D,109_WKD,1181823,1-SPRECHER,0,Eastbound,207593,64062,DjS,D1,59940,,207593,1,1
10678,D,109_WKD,1181840,2-AIRPORT,0,Eastbound,207627,64063,DmA,D2,60600,,,1,1
10678,D,109_WKD,1181867,1-SPRECHER,0,Eastbound,207622,64062,DjS,D1,61740,,,1,1
10678,D,109_WKD,1181868,2-AIRPORT,0,Eastbound,207619,64063,DmA,D2,62400,,207619,1,1
10678,D,109_WKD,1181824,1-SPRECHER,0,Eastbound,207618,64062,DjS,D1,63600,,,1,1
10678,D,109_WKD,1181841,2-AIRPORT,0,Eastbound,207626,64063,DmA,D2,64320,,,1,1
10678,D,109_WKD,1181869,1-SPRECHER,0,Eastbound,207620,64062,DjS,D1,65460,,207620,1,1
10678,D,109_WKD,1181870,2-AIRPORT,0,Eastbound,207621,64063,DmA,D2,66120,,207621,1,1
10678,D,109_WKD,1181825,1-SPRECHER,0,Eastbound,207628,64062,DjS,D1,68160,,207628,1,1
10678,D,109_WKD,1181842,2-AIRPORT,0,Eastbound,207623,64063,DmA,D2,69900,,207623,1,1
10678,D,109_WKD,1181826,1-SPRECHER,0,Eastbound,207593,64062,DjS,D1,71880,,207593,1,1
10678,D,109_WKD,1181843,2-AIRPORT,0,Eastbound,207619,64063,DmA,D2,73500,,207619,1,1
10678,D,109_WKD,1181827,1-SPRECHER,0,Eastbound,207620,64062,DjS,D1,75540,,207620,1,1
10678,D,109_WKD,1181844,2-AIRPORT,0,Eastbound,207629,64063,DmA,D2,77160,,207629,1,1
10678,D,109_WKD,1181845,1-SPRECHER,0,Eastbound,207628,64062,DjS,D1,79140,,207628,1,1
10678,D,109_WKD,1181846,2-AIRPORT,0,Eastbound,207623,64063,DmA,D2,80760,,,1,1
10678,D,109_WKD,1181872,1-SPRECHER,0,Eastbound,207593,64062,DjS,D1,82740,,,1,1
10678,D,109_WKD,1181873,INGERSOLL,0,Eastbound,207619,64066,DmI,,84420,,,1,1
10678,D,109_WKD,1181937,1-JUNCTION,1,Westbound,207618,64120,DbJ,D1,17700,,,1,1
10678,D,109_WKD,1181936,2-MCKEE,1,Westbound,207627,64069,DaM,D2,18180,,,1,1
10678,D,109_WKD,1181940,1-JUNCTION,1,Westbound,207628,64067,DsJ,D1,18720,,,1,1
10678,D,109_WKD,1181876,2-MCKEE,1,Westbound,207626,64069,DaM,D2,19980,,,1,1
10678,D,109_WKD,1181892,1-JUNCTION,1,Westbound,207624,64067,DsJ,D1,20520,,,1,1
10678,D,109_WKD,1181911,2-MCKEE,1,Westbound,207621,64069,DaM,D2,21720,,,1,1
10678,D,109_WKD,1181893,1-JUNCTION,1,Westbound,207620,64067,DsJ,D1,22140,,,1,1
10678,D,109_WKD,1181877,2-MCKEE,1,Westbound,207625,64069,DaM,D2,23400,,,1,1
10678,D,109_WKD,1181910,1-JUNCTION,1,Westbound,207622,64067,DsJ,D1,23700,,,1,1
10678,D,109_WKD,1181912,2-MCKEE,1,Westbound,207592,64069,DaM,D2,25080,,,1,1
10678,D,109_WKD,1181894,1-JUNCTION,1,Westbound,207618,64067,DsJ,D1,25260,,,1,1
10678,D,109_WKD,1181878,2-MCKEE,1,Westbound,207619,64069,DaM,D2,26760,,,1,1
10678,D,109_WKD,1181913,1-JUNCTION,1,Westbound,207585,64067,DsJ,D1,27060,,,1,1
10678,D,109_WKD,1181914,2-MCKEE,1,Westbound,207626,64069,DaM,D2,28560,,,1,1
10678,D,109_WKD,1181895,1-JUNCTION,1,Westbound,207628,64067,DsJ,D1,28860,,,1,1
10678,D,109_WKD,1181879,2-MCKEE,1,Westbound,207621,64069,DaM,D2,30360,,,1,1
10678,D,109_WKD,1181915,1-JUNCTION,1,Westbound,207624,64067,DsJ,D1,30840,,,1,1
10678,D,109_WKD,1181916,2-MCKEE,1,Westbound,207625,64069,DaM,D2,32400,,,1,1
10678,D,109_WKD,1181896,1-JUNCTION,1,Westbound,207593,64067,DsJ,D1,32880,,,1,1
10678,D,109_WKD,1181880,2-MCKEE,1,Westbound,207627,64069,DaM,D2,34200,,,1,1
10678,D,109_WKD,1181917,1-JUNCTION,1,Westbound,207622,64067,DsJ,D1,34680,,,1,1
10678,D,109_WKD,1181919,2-MCKEE,1,Westbound,207619,64069,DaM,D2,36000,,,1,1
10678,D,109_WKD,1181897,1-JUNCTION,1,Westbound,207618,64067,DsJ,D1,36480,,,1,1
10678,D,109_WKD,1181881,2-MCKEE,1,Westbound,207626,64069,DaM,D2,37800,,,1,1
10678,D,109_WKD,1181918,1-JUNCTION,1,Westbound,207591,64067,DsJ,D1,38280,,,1,1
10678,D,109_WKD,1181921,2-MCKEE,1,Westbound,207621,64069,DaM,D2,39600,,,1,1
10678,D,109_WKD,1181898,1-JUNCTION,1,Westbound,207628,64067,DsJ,D1,40080,,,1,1
10678,D,109_WKD,1181882,2-MCKEE,1,Westbound,207630,64069,DaM,D2,41400,,,1,1
10678,D,109_WKD,1181920,1-JUNCTION,1,Westbound,207624,64067,DsJ,D1,41880,,,1,1
10678,D,109_WKD,1181922,2-MCKEE,1,Westbound,207625,64069,DaM,D2,43200,,,1,1
10678,D,109_WKD,1181899,1-JUNCTION,1,Westbound,207593,64067,DsJ,D1,43680,,,1,1
10678,D,109_WKD,1181883,2-MCKEE,1,Westbound,207627,64069,DaM,D2,45000,,,1,1
10678,D,109_WKD,1181923,1-JUNCTION,1,Westbound,207622,64067,DsJ,D1,45480,,,1,1
10678,D,109_WKD,1181924,2-MCKEE,1,Westbound,207619,64069,DaM,D2,46800,,,1,1
10678,D,109_WKD,1181900,1-JUNCTION,1,Westbound,207618,64067,DsJ,D1,47280,,,1,1
10678,D,109_WKD,1181884,2-MCKEE,1,Westbound,207626,64069,DaM,D2,48660,,,1,1
10678,D,109_WKD,1181925,1-JUNCTION,1,Westbound,207591,64067,DsJ,D1,49140,,,1,1
10678,D,109_WKD,1181926,2-MCKEE,1,Westbound,207621,64069,DaM,D2,50400,,,1,1
10678,D,109_WKD,1181901,1-JUNCTION,1,Westbound,207628,64067,DsJ,D1,50940,,,1,1
10678,D,109_WKD,1181885,2-MCKEE,1,Westbound,207630,64069,DaM,D2,52200,,,1,1
10678,D,109_WKD,1181927,1-JUNCTION,1,Westbound,207624,64067,DsJ,D1,52740,,,1,1
10678,D,109_WKD,1181928,2-MCKEE,1,Westbound,207625,64069,DaM,D2,54000,,,1,1
10678,D,109_WKD,1181902,1-JUNCTION,1,Westbound,207593,64067,DsJ,D1,54540,,,1,1
10678,D,109_WKD,1181886,2-MCKEE,1,Westbound,207627,64069,DaM,D2,55800,,,1,1
10678,D,109_WKD,1181929,1-JUNCTION,1,Westbound,207622,64067,DsJ,D1,56340,,,1,1
10678,D,109_WKD,1181931,2-MCKEE,1,Westbound,207619,64069,DaM,D2,57600,,,1,1
10678,D,109_WKD,1181903,1-JUNCTION,1,Westbound,207618,64067,DsJ,D1,58140,,,1,1
10678,D,109_WKD,1181887,2-MCKEE,1,Westbound,207626,64069,DaM,D2,59400,,,1,1
10678,D,109_WKD,1181930,1-JUNCTION,1,Westbound,207591,64067,DsJ,D1,60000,,,1,1
10678,D,109_WKD,1181932,2-MCKEE,1,Westbound,207621,64069,DaM,D2,61320,,,1,1
10678,D,109_WKD,1181904,1-JUNCTION,1,Westbound,207628,64067,DsJ,D1,61800,,,1,1
10678,D,109_WKD,1181888,2-MCKEE,1,Westbound,207630,64069,DaM,D2,63120,,,1,1
10678,D,109_WKD,1181933,1-JUNCTION,1,Westbound,207624,64067,DsJ,D1,63600,,,1,1
10678,D,109_WKD,1181934,2-MCKEE,1,Westbound,207623,64069,DaM,D2,64920,,,1,1
10678,D,109_WKD,1181905,1-JUNCTION,1,Westbound,207593,64067,DsJ,D1,66360,,,1,1
10678,D,109_WKD,1181889,2-MCKEE,1,Westbound,207619,64069,DaM,D2,68580,,,1,1
10678,D,109_WKD,1181935,1-JUNCTION,1,Westbound,207620,64067,DsJ,D1,70080,,,1,1
10678,D,109_WKD,1181890,2-MCKEE,1,Westbound,207621,64069,DaM,D2,72240,,,1,1
10678,D,109_WKD,1181906,1-JUNCTION,1,Westbound,207628,64067,DsJ,D1,73680,,,1,1
10678,D,109_WKD,1181891,2-MCKEE,1,Westbound,207623,64069,DaM,D2,75840,,,1,1
10678,D,109_WKD,1181907,1-JUNCTION,1,Westbound,207593,64067,DsJ,D1,77340,,,1,1
10678,D,109_WKD,1181909,2-MCKEE,1,Westbound,207619,64069,DaM,D2,79440,,,1,1
10678,D,109_WKD,1181908,1-JUNCTION,1,Westbound,207620,64067,DsJ,D1,81000,,,1,1
10678,D,109_WKD,1181939,2-MCKEE,1,Westbound,207629,64069,DaM,D2,83160,,,1,1
10678,D,109_WKD,1181938,1-GAMMON,1,Westbound,207628,64071,DsG,D1,84600,,,1,1
10679,E,109_WKD,1182245,CAPITOL SQUARE,0,Eastbound,207428,64074,EmQ,,19080,,207428,1,1
10679,E,109_WKD,1182225,CAPITOL SQUARE,0,Eastbound,207656,64074,EmQ,,20880,,207656,1,1
10679,E,109_WKD,1182242,CAPITOL SQUARE,0,Eastbound,207627,64074,EmQ,,22680,,207627,1,1
10679,E,109_WKD,1182226,CAPITOL SQUARE,0,Eastbound,207655,64074,EmQ,,24480,,207655,1,1
10679,E,109_WKD,1182243,CAPITOL SQUARE,0,Eastbound,207428,64074,EmQ,,26280,,207428,1,1
10679,E,109_WKD,1182227,CAPITOL SQUARE,0,Eastbound,207656,64074,EmQ,,28080,,207656,1,1
10679,E,109_WKD,1182244,CAPITOL SQUARE,0,Eastbound,207592,64074,EmQ,,30000,,207592,1,1
10679,E,109_WKD,1182228,CAPITOL SQUARE,0,Eastbound,207655,64074,EmQ,,31800,,207655,1,1
10679,E,109_WKD,1182252,CAPITOL SQUARE,0,Eastbound,207428,64074,EmQ,,33600,,207428,1,1
10679,E,109_WKD,1182229,CAPITOL SQUARE,0,Eastbound,207656,64074,EmQ,,35400,,207656,1,1
10679,E,109_WKD,1182253,CAPITOL SQUARE,0,Eastbound,207592,64074,EmQ,,37200,,207592,1,1
10679,E,109_WKD,1182230,CAPITOL SQUARE,0,Eastbound,207655,64074,EmQ,,39000,,207655,1,1
10679,E,109_WKD,1182254,CAPITOL SQUARE,0,Eastbound,207428,64074,EmQ,,40800,,207428,1,1
10679,E,109_WKD,1182231,CAPITOL SQUARE,0,Eastbound,207656,64074,EmQ,,42600,,207656,1,1
10679,E,109_WKD,1182255,CAPITOL SQUARE,0,Eastbound,207592,64074,EmQ,,44400,,207592,1,1
10679,E,109_WKD,1182232,CAPITOL SQUARE,0,Eastbound,207655,64074,EmQ,,46200,,207655,1,1
10679,E,109_WKD,1182256,CAPITOL SQUARE,0,Eastbound,207428,64074,EmQ,,48000,,207428,1,1
10679,E,109_WKD,1182233,CAPITOL SQUARE,0,Eastbound,207656,64074,EmQ,,49680,,207656,1,1
10679,E,109_WKD,1182250,CAPITOL SQUARE,0,Eastbound,207592,64074,EmQ,,51480,,207592,1,1
10679,E,109_WKD,1182234,CAPITOL SQUARE,0,Eastbound,207655,64074,EmQ,,53280,,207655,1,1
10679,E,109_WKD,1182251,CAPITOL SQUARE,0,Eastbound,207428,64074,EmQ,,55080,,,1,1
10679,E,109_WKD,1182235,CAPITOL SQUARE,0,Eastbound,207629,64074,EmQ,,56880,,207629,1,1
10679,E,109_WKD,1182246,CAPITOL SQUARE,0,Eastbound,207625,64074,EmQ,,58740,,207625,1,1
10679,E,109_WKD,1182236,CAPITOL SQUARE,0,Eastbound,207657,64074,EmQ,,60660,,207657,1,1
10679,E,109_WKD,1182247,CAPITOL SQUARE,0,Eastbound,207656,64074,EmQ,,62460,,207656,1,1
10679,E,109_WKD,1182237,CAPITOL SQUARE,0,Eastbound,207592,64074,EmQ,,64200,,207592,1,1
10679,E,109_WKD,1182248,CAPITOL SQUARE,0,Eastbound,207655,64074,EmQ,,66000,,207655,1,1
10679,E,109_WKD,1182238,CAPITOL SQUARE,0,Eastbound,207629,64074,EmQ,,69600,,207629,1,1
10679,E,109_WKD,1182239,CAPITOL SQUARE,0,Eastbound,207655,64074,EmQ,,73200,,207655,1,1
10679,E,109_WKD,1182240,CAPITOL SQUARE,0,Eastbound,207621,64074,EmQ,,76800,,207621,1,1
10679,E,109_WKD,1182241,CAPITOL SQUARE,0,Eastbound,207655,64074,EmQ,,80400,,207655,1,1
10679,E,109_WKD,1182249,CAPITOL SQUARE,0,Eastbound,207621,64074,EmQ,,84000,,,1,1
10679,E,109_WKD,1182273,MCKEE,1,Westbound,207619,64075,EqM,,19500,,,1,1
10679,E,109_WKD,1182280,MCKEE,1,Westbound,207655,64075,EqM,,21300,,,1,1
10679,E,109_WKD,1182257,MCKEE,1,Westbound,207428,64075,EqM,,23100,,,1,1
10679,E,109_WKD,1182274,MCKEE,1,Westbound,207656,64075,EqM,,24900,,,1,1
10679,E,109_WKD,1182258,MCKEE,1,Westbound,207627,64075,EqM,,26700,,,1,1
10679,E,109_WKD,1182275,MCKEE,1,Westbound,207655,64075,EqM,,28440,,,1,1
10679,E,109_WKD,1182259,MCKEE,1,Westbound,207428,64075,EqM,,30240,,,1,1
10679,E,109_WKD,1182283,MCKEE,1,Westbound,207656,64075,EqM,,32040,,,1,1
10679,E,109_WKD,1182260,MCKEE,1,Westbound,207592,64075,EqM,,33840,,,1,1
10679,E,109_WKD,1182284,MCKEE,1,Westbound,207655,64075,EqM,,35640,,,1,1
10679,E,109_WKD,1182261,MCKEE,1,Westbound,207428,64075,EqM,,37440,,,1,1
10679,E,109_WKD,1182285,MCKEE,1,Westbound,207656,64075,EqM,,39240,,,1,1
10679,E,109_WKD,1182262,MCKEE,1,Westbound,207592,64075,EqM,,41040,,,1,1
10679,E,109_WKD,1182286,MCKEE,1,Westbound,207655,64075,EqM,,42840,,,1,1
10679,E,109_WKD,1182263,MCKEE,1,Westbound,207428,64075,EqM,,44640,,,1,1
10679,E,109_WKD,1182287,MCKEE,1,Westbound,207656,64075,EqM,,46440,,,1,1
10679,E,109_WKD,1182264,MCKEE,1,Westbound,207592,64075,EqM,,48240,,,1,1
10679,E,109_WKD,1182281,MCKEE,1,Westbound,207655,64075,EqM,,50040,,,1,1
10679,E,109_WKD,1182265,MCKEE,1,Westbound,207428,64075,EqM,,51840,,,1,1
10679,E,109_WKD,1182282,MCKEE,1,Westbound,207629,64075,EqM,,53640,,,1,1
10679,E,109_WKD,1182266,MCKEE,1,Westbound,207623,64075,EqM,,55440,,,1,1
10679,E,109_WKD,1182276,MCKEE,1,Westbound,207657,64075,EqM,,57300,,,1,1
10679,E,109_WKD,1182267,MCKEE,1,Westbound,207656,64075,EqM,,59100,,,1,1
10679,E,109_WKD,1182277,MCKEE,1,Westbound,207592,64075,EqM,,60900,,,1,1
10679,E,109_WKD,1182268,MCKEE,1,Westbound,207655,64075,EqM,,62700,,,1,1
10679,E,109_WKD,1182278,MCKEE,1,Westbound,207658,64075,EqM,,64500,,,1,1
10679,E,109_WKD,1182269,MCKEE,1,Westbound,207629,64075,EqM,,66300,,,1,1
10679,E,109_WKD,1182270,MCKEE,1,Westbound,207655,64075,EqM,,69900,,,1,1
10679,E,109_WKD,1182271,MCKEE,1,Westbound,207629,64075,EqM,,73500,,,1,1
10679,E,109_WKD,1182272,MCKEE,1,Westbound,207655,64075,EqM,,77100,,,1,1
10679,E,109_WKD,1182279,MCKEE,1,Westbound,207621,64075,EqM,,80700,,,1,1
10679,E,109_WKD,1182288,MCKEE,1,Westbound,207655,64075,EqM,,84300,,,1,1
10680,F,109_WKD,1182457,CAPITOL SQUARE VIA MIDDLETON,0,Eastbound,207672,64078,FjQ,,20160,,,1,1
10680,F,109_WKD,1182458,CAPITOL SQUARE VIA MIDDLETON,0,Eastbound,207502,64078,FjQ,,21780,,,1,1
10680,F,109_WKD,1182425,CAPITOL SQUARE VIA MIDDLETON,0,Eastbound,207671,64078,FjQ,,23280,,,1,1
10680,F,109_WKD,1182426,CAPITOL SQUARE VIA MIDDLETON,0,Eastbound,207673,64078,FjQ,,24900,,,1,1
10680,F,109_WKD,1182427,CAPITOL SQUARE VIA MIDDLETON,0,Eastbound,207620,64078,FjQ,,26940,,,1,1
10680,F,109_WKD,1182428,CAPITOL SQUARE VIA MIDDLETON,0,Eastbound,207629,64078,FjQ,,28740,,,1,1
10680,F,109_WKD,1182429,CAPITOL SQUARE VIA MIDDLETON,0,Eastbound,207623,64078,FjQ,,30840,,,1,1
10680,F,109_WKD,1182430,CAPITOL SQUARE VIA MIDDLETON,0,Eastbound,207657,64078,FjQ,,32640,,,1,1
10680,F,109_WKD,1182431,CAPITOL SQUARE VIA MIDDLETON,0,Eastbound,207672,64078,FjQ,,34440,,,1,1
10680,F,109_WKD,1182432,CAPITOL SQUARE VIA MIDDLETON,0,Eastbound,207502,64078,FjQ,,36420,,,1,1
10680,F,109_WKD,1182433,CAPITOL SQUARE VIA MIDDLETON,0,Eastbound,207671,64078,FjQ,,38220,,,1,1
10680,F,109_WKD,1182434,CAPITOL SQUARE VIA MIDDLETON,0,Eastbound,207673,64078,FjQ,,40020,,,1,1
10680,F,109_WKD,1182435,CAPITOL SQUARE VIA MIDDLETON,0,Eastbound,207620,64078,FjQ,,41820,,,1,1
10680,F,109_WKD,1182436,CAPITOL SQUARE VIA MIDDLETON,0,Eastbound,207629,64078,FjQ,,43620,,,1,1
